"area_code","item_code","Area","Item","share","category"
376,2611,"Israel","Oranges, Mandarines",0.00376694121701589,"vegetal_products"
508,2605,"Mozambique","Vegetables, other",0.0022575844304522,"vegetal_products"
288,2605,"Ghana","Vegetables, other",0.00203904318860188,"vegetal_products"
380,2602,"Italy","Onions",0.00259153095158027,"vegetal_products"
276,2602,"Germany","Onions",0.00465411047075832,"vegetal_products"
703,2613,"Slovakia","Grapefruit and products",0.00024187615269104,"vegetal_products"
340,2602,"Honduras","Onions",0.00047645212232524,"vegetal_products"
659,2625,"Saint Kitts and Nevis","Fruits, other",0.0137875854580264,"vegetal_products"
620,2611,"Portugal","Oranges, Mandarines",0.00856925547198512,"vegetal_products"
600,2613,"Paraguay","Grapefruit and products",0.000255118728331262,"vegetal_products"
196,2605,"Cyprus","Vegetables, other",0.0154071587093837,"vegetal_products"
804,2612,"Ukraine","Lemons, Limes and products",0.000369837092146887,"vegetal_products"
104,2605,"Myanmar","Vegetables, other",0.0194556408539972,"vegetal_products"
296,2641,"Kiribati","Pimento",0,"vegetal_products"
862,2605,"Venezuela (Bolivarian Republic of)","Vegetables, other",0.00847843363918792,"vegetal_products"
496,2625,"Mongolia","Fruits, other",0.00131508159483532,"vegetal_products"
426,2641,"Lesotho","Pimento",1.61214049267014e-05,"vegetal_products"
624,2633,"Guinea-Bissau","Cocoa Beans and products",0.000227019198778793,"vegetal_products"
724,2601,"Spain","Tomatoes and products",0.00582152840289951,"vegetal_products"
332,2614,"Haiti","Citrus, Other",0,"vegetal_products"
498,2614,"Republic of Moldova","Citrus, Other",1.35143353312026e-05,"vegetal_products"
270,2619,"Gambia","Dates",6.28546047283424e-05,"vegetal_products"
540,2614,"New Caledonia","Citrus, Other",6.89393678259971e-06,"vegetal_products"
662,2615,"Saint Lucia","Bananas",0.00634987304072242,"vegetal_products"
807,2614,"North Macedonia","Citrus, Other",1.4493005675461e-05,"vegetal_products"
410,2601,"Republic of Korea","Tomatoes and products",0.00136720742781349,"vegetal_products"
524,2581,"Nepal","Ricebran Oil",0.0030832582502852,"vegetal_products"
710,2602,"South Africa","Onions",0.00319231468798836,"vegetal_products"
646,2611,"Rwanda","Oranges, Mandarines",0.000120780491868141,"vegetal_products"
258,2616,"French Polynesia","Plantains",0.000162829985141764,"vegetal_products"
352,2616,"Iceland","Plantains",0.00175665245668538,"vegetal_products"
670,2617,"Saint Vincent and the Grenadines","Apples and products",0.00963559736260131,"vegetal_products"
233,2615,"Estonia","Bananas",0.00738172395415368,"vegetal_products"
504,2605,"Morocco","Vegetables, other",0.0119430408819476,"vegetal_products"
704,2612,"Viet Nam","Lemons, Limes and products",0,"vegetal_products"
688,2612,"Serbia","Lemons, Limes and products",0.000788889547729107,"vegetal_products"
682,2612,"Saudi Arabia","Lemons, Limes and products",0.00110273389566313,"vegetal_products"
324,2614,"Guinea","Citrus, Other",0.00880850354144046,"vegetal_products"
686,2602,"Senegal","Onions",0.0117248164154457,"vegetal_products"
858,2613,"Uruguay","Grapefruit and products",0.000136150746106089,"vegetal_products"
882,2615,"Samoa","Bananas",0.0444612199539285,"vegetal_products"
170,2582,"Colombia","Maize Germ Oil",1.60084524629004e-05,"vegetal_products"
400,2614,"Jordan","Citrus, Other",2.74695088451819e-05,"vegetal_products"
834,2586,"United Republic of Tanzania","Oilcrops Oil, Other",0.00385255440243704,"vegetal_products"
626,2642,"Timor-Leste","Cloves",0,"vegetal_products"
112,2613,"Belarus","Grapefruit and products",0.000148168782022978,"vegetal_products"
360,2582,"Indonesia","Maize Germ Oil",3.7926849451095e-05,"vegetal_products"
262,2635,"Djibouti","Tea (including mate)",0,"vegetal_products"
642,2611,"Romania","Oranges, Mandarines",0.00224357209712052,"vegetal_products"
268,2615,"Georgia","Bananas",0.00582711650521471,"vegetal_products"
266,2615,"Gabon","Bananas",0.00454601763599575,"vegetal_products"
748,2614,"Eswatini","Citrus, Other",0.000451185637387988,"vegetal_products"
716,2605,"Zimbabwe","Vegetables, other",0.0231936743001692,"vegetal_products"
442,2613,"Luxembourg","Grapefruit and products",0.000197420182729799,"vegetal_products"
328,2615,"Guyana","Bananas",0.0104350853404916,"vegetal_products"
558,2611,"Nicaragua","Oranges, Mandarines",0.00247561011338001,"vegetal_products"
364,2611,"Iran (Islamic Republic of)","Oranges, Mandarines",0.00967766622835397,"vegetal_products"
417,2615,"Kyrgyzstan","Bananas",0.00263775550985707,"vegetal_products"
156,2586,"China, mainland","Oilcrops Oil, Other",0.000485025201455643,"vegetal_products"
499,2617,"Montenegro","Apples and products",0.00261075508498189,"vegetal_products"
616,2611,"Poland","Oranges, Mandarines",0.00255218987005815,"vegetal_products"
578,2612,"Norway","Lemons, Limes and products",0.000575586893064178,"vegetal_products"
428,2613,"Latvia","Grapefruit and products",0.000285589742818921,"vegetal_products"
705,2612,"Slovenia","Lemons, Limes and products",0.000876932879935902,"vegetal_products"
562,2613,"Niger","Grapefruit and products",0,"vegetal_products"
440,2615,"Lithuania","Bananas",0.00552715750455863,"vegetal_products"
418,2617,"Lao People's Democratic Republic","Apples and products",0.000129727540524036,"vegetal_products"
608,2601,"Philippines","Tomatoes and products",0.000662409759279621,"vegetal_products"
388,2612,"Jamaica","Lemons, Limes and products",0.00240026544111937,"vegetal_products"
404,2582,"Kenya","Maize Germ Oil",0.00235973343406504,"vegetal_products"
860,2615,"Uzbekistan","Bananas",0.00193790208430785,"vegetal_products"
854,2612,"Burkina Faso","Lemons, Limes and products",3.58882153867134e-06,"vegetal_products"
188,2602,"Costa Rica","Onions",0.0035206203091085,"vegetal_products"
462,2617,"Maldives","Apples and products",0.00972629334957555,"vegetal_products"
296,2642,"Kiribati","Cloves",0,"vegetal_products"
116,2602,"Cambodia","Onions",3.81970970206264e-06,"vegetal_products"
591,2612,"Panama","Lemons, Limes and products",0.000785325812453768,"vegetal_products"
222,2611,"El Salvador","Oranges, Mandarines",0.00587733797303175,"vegetal_products"
308,2616,"Grenada","Plantains",0.00307220242526386,"vegetal_products"
372,2613,"Ireland","Grapefruit and products",0.000177732443125618,"vegetal_products"
208,2611,"Denmark","Oranges, Mandarines",0.00444042122403505,"vegetal_products"
598,2614,"Papua New Guinea","Citrus, Other",0,"vegetal_products"
548,2619,"Vanuatu","Dates",6.91366901500958e-06,"vegetal_products"
426,2642,"Lesotho","Cloves",5.37380164223378e-06,"vegetal_products"
470,2611,"Malta","Oranges, Mandarines",0.00493832238050053,"vegetal_products"
740,2618,"Suriname","Pineapples and products",0.00257858447378372,"vegetal_products"
694,2619,"Sierra Leone","Dates",8.23658774642841e-06,"vegetal_products"
586,2601,"Pakistan","Tomatoes and products",0.000907076389358561,"vegetal_products"
178,2614,"Congo","Citrus, Other",0,"vegetal_products"
756,2611,"Switzerland","Oranges, Mandarines",0.00488667113234439,"vegetal_products"
100,2612,"Bulgaria","Lemons, Limes and products",0.000757947598107468,"vegetal_products"
528,2612,"Netherlands (Kingdom of the)","Lemons, Limes and products",0.000925872512258437,"vegetal_products"
434,2619,"Libya","Dates",0.0282139283147049,"vegetal_products"
231,2602,"Ethiopia","Onions",0.000946232859304557,"vegetal_products"
678,2633,"Sao Tome and Principe","Cocoa Beans and products",0.00859780777947284,"vegetal_products"
384,2605,"Côte d'Ivoire","Vegetables, other",0.00934849981268943,"vegetal_products"
246,2614,"Finland","Citrus, Other",5.45782014663343e-05,"vegetal_products"
512,2614,"Oman","Citrus, Other",0.000148028031126258,"vegetal_products"
398,2605,"Kazakhstan","Vegetables, other",0.0422039521130823,"vegetal_products"
480,2612,"Mauritius","Lemons, Limes and products",0.000992620487066466,"vegetal_products"
788,2613,"Tunisia","Grapefruit and products",0.00144879796410362,"vegetal_products"
826,2611,"United Kingdom of Great Britain and Northern Ireland","Oranges, Mandarines",0.00458056192153836,"vegetal_products"
214,2612,"Dominican Republic","Lemons, Limes and products",0.00164475676985521,"vegetal_products"
132,2618,"Cabo Verde","Pineapples and products",0.0010150163795062,"vegetal_products"
516,2613,"Namibia","Grapefruit and products",2.34301780693533e-05,"vegetal_products"
203,2613,"Czechia","Grapefruit and products",0.000184285225972327,"vegetal_products"
840,2601,"United States of America","Tomatoes and products",0.0053718756968235,"vegetal_products"
344,2612,"China, Hong Kong SAR","Lemons, Limes and products",0.0010299115747348,"vegetal_products"
600,2614,"Paraguay","Citrus, Other",0,"vegetal_products"
604,2601,"Peru","Tomatoes and products",0.000773083856441534,"vegetal_products"
368,2613,"Iraq","Grapefruit and products",2.91520754455713e-05,"vegetal_products"
554,2611,"New Zealand","Oranges, Mandarines",0.00238529580553427,"vegetal_products"
191,2613,"Croatia","Grapefruit and products",0.000107321968807015,"vegetal_products"
860,2616,"Uzbekistan","Plantains",0,"vegetal_products"
762,2630,"Tajikistan","Coffee and products",0.00034058180256621,"vegetal_products"
804,2613,"Ukraine","Grapefruit and products",0.000122082146922273,"vegetal_products"
270,2620,"Gambia","Grapes and products (excl wine)",3.35224558551159e-05,"vegetal_products"
152,2613,"Chile","Grapefruit and products",0,"vegetal_products"
624,2635,"Guinea-Bissau","Tea (including mate)",0,"vegetal_products"
566,2601,"Nigeria","Tomatoes and products",0.00347277096325832,"vegetal_products"
498,2615,"Republic of Moldova","Bananas",0.00277719591056213,"vegetal_products"
800,2601,"Uganda","Tomatoes and products",0.000286176015083159,"vegetal_products"
703,2614,"Slovakia","Citrus, Other",3.69533011055756e-05,"vegetal_products"
807,2615,"North Macedonia","Bananas",0,"vegetal_products"
120,2605,"Cameroon","Vegetables, other",0.0120555549801663,"vegetal_products"
626,2645,"Timor-Leste","Spices, Other",0.00122915228573337,"vegetal_products"
258,2617,"French Polynesia","Apples and products",0.00273079454248167,"vegetal_products"
454,2611,"Malawi","Oranges, Mandarines",0.00625425036868366,"vegetal_products"
887,2611,"Yemen","Oranges, Mandarines",0.00224126931291781,"vegetal_products"
332,2615,"Haiti","Bananas",0.0132558878064272,"vegetal_products"
376,2612,"Israel","Lemons, Limes and products",0.00142662880133793,"vegetal_products"
233,2616,"Estonia","Plantains",3.06295599757414e-06,"vegetal_products"
780,2612,"Trinidad and Tobago","Lemons, Limes and products",0.000489675997714845,"vegetal_products"
268,2616,"Georgia","Plantains",1.01223795689891e-05,"vegetal_products"
446,2630,"China, Macao SAR","Coffee and products",0.00584186826143159,"vegetal_products"
688,2613,"Serbia","Grapefruit and products",9.79666758617845e-05,"vegetal_products"
690,2617,"Seychelles","Apples and products",0.00390995345123786,"vegetal_products"
620,2612,"Portugal","Lemons, Limes and products",0.000802839516606101,"vegetal_products"
524,2582,"Nepal","Maize Germ Oil",0,"vegetal_products"
670,2618,"Saint Vincent and the Grenadines","Pineapples and products",0.000389662326830986,"vegetal_products"
858,2614,"Uruguay","Citrus, Other",0,"vegetal_products"
410,2602,"Republic of Korea","Onions",0.00801084437448074,"vegetal_products"
324,2615,"Guinea","Bananas",0.00773296756033722,"vegetal_products"
430,2630,"Liberia","Coffee and products",0.000371846949678282,"vegetal_products"
276,2605,"Germany","Vegetables, other",0.012513757211042,"vegetal_products"
764,2601,"Thailand","Tomatoes and products",0.00065493389370458,"vegetal_products"
558,2612,"Nicaragua","Lemons, Limes and products",3.66214513813611e-05,"vegetal_products"
380,2605,"Italy","Vegetables, other",0.0116472101675554,"vegetal_products"
414,2617,"Kuwait","Apples and products",0.00309724642507282,"vegetal_products"
340,2605,"Honduras","Vegetables, other",0.00675486154070784,"vegetal_products"
724,2602,"Spain","Onions",0.0059281281091581,"vegetal_products"
112,2614,"Belarus","Citrus, Other",5.92675128091912e-06,"vegetal_products"
682,2613,"Saudi Arabia","Grapefruit and products",0.000149242181367943,"vegetal_products"
352,2617,"Iceland","Apples and products",0.00646503431696649,"vegetal_products"
646,2612,"Rwanda","Lemons, Limes and products",0.000149934403698382,"vegetal_products"
704,2613,"Viet Nam","Grapefruit and products",0.00236316956471,"vegetal_products"
400,2615,"Jordan","Bananas",0.00569796097760058,"vegetal_products"
540,2615,"New Caledonia","Bananas",0.00439833166729861,"vegetal_products"
266,2616,"Gabon","Plantains",0.083611437495073,"vegetal_products"
662,2616,"Saint Lucia","Plantains",0.0035281315030833,"vegetal_products"
442,2614,"Luxembourg","Citrus, Other",9.58068533835787e-05,"vegetal_products"
894,2611,"Zambia","Oranges, Mandarines",0.000203167567068384,"vegetal_products"
422,2611,"Lebanon","Oranges, Mandarines",0.00849124251868996,"vegetal_products"
170,2586,"Colombia","Oilcrops Oil, Other",0.0086957913778475,"vegetal_products"
710,2605,"South Africa","Vegetables, other",0.00695256443093279,"vegetal_products"
296,2645,"Kiribati","Spices, Other",0.000212390747486709,"vegetal_products"
144,2601,"Sri Lanka","Tomatoes and products",0.000762759394279304,"vegetal_products"
748,2615,"Eswatini","Bananas",3.9233533685912e-06,"vegetal_products"
686,2605,"Senegal","Vegetables, other",0.0215487860581146,"vegetal_products"
499,2618,"Montenegro","Pineapples and products",0.000543326831986626,"vegetal_products"
740,2619,"Suriname","Dates",2.01137634460509e-05,"vegetal_products"
642,2612,"Romania","Lemons, Limes and products",0.000743269283708638,"vegetal_products"
882,2617,"Samoa","Apples and products",0.00205086003285264,"vegetal_products"
562,2614,"Niger","Citrus, Other",0,"vegetal_products"
440,2616,"Lithuania","Plantains",0.000209248796819418,"vegetal_products"
328,2616,"Guyana","Plantains",0.0579564090113695,"vegetal_products"
242,2611,"Fiji","Oranges, Mandarines",0.00166464163869382,"vegetal_products"
578,2613,"Norway","Grapefruit and products",7.92900311874123e-05,"vegetal_products"
360,2586,"Indonesia","Oilcrops Oil, Other",0.0095610139570806,"vegetal_products"
450,2611,"Madagascar","Oranges, Mandarines",0.00118386303615336,"vegetal_products"
616,2612,"Poland","Lemons, Limes and products",0.000769410181414589,"vegetal_products"
428,2614,"Latvia","Citrus, Other",0.000171353845691353,"vegetal_products"
426,2645,"Lesotho","Spices, Other",0.00406796784317097,"vegetal_products"
591,2613,"Panama","Grapefruit and products",1.62930666484184e-05,"vegetal_products"
478,2630,"Mauritania","Coffee and products",0.000113826858999565,"vegetal_products"
608,2602,"Philippines","Onions",0.000921321188033584,"vegetal_products"
124,2611,"Canada","Oranges, Mandarines",0.00437925098547165,"vegetal_products"
705,2613,"Slovenia","Grapefruit and products",0.000132486262436359,"vegetal_products"
364,2612,"Iran (Islamic Republic of)","Lemons, Limes and products",0.00142973429901275,"vegetal_products"
458,2611,"Malaysia","Oranges, Mandarines",0.00153971467162491,"vegetal_products"
418,2618,"Lao People's Democratic Republic","Pineapples and products",0.00213892237546947,"vegetal_products"
462,2618,"Maldives","Pineapples and products",0.00454147474209144,"vegetal_products"
250,2611,"France","Oranges, Mandarines",0.00557740518411187,"vegetal_products"
180,2611,"Democratic Republic of the Congo","Oranges, Mandarines",0.00066549129646644,"vegetal_products"
694,2620,"Sierra Leone","Grapes and products (excl wine)",4.1182938732142e-06,"vegetal_products"
222,2612,"El Salvador","Lemons, Limes and products",0.000995215311004785,"vegetal_products"
854,2613,"Burkina Faso","Grapefruit and products",1.0766464616014e-05,"vegetal_products"
792,2611,"Türkiye","Oranges, Mandarines",0.0107235573833697,"vegetal_products"
548,2620,"Vanuatu","Grapes and products (excl wine)",0.000134816545792687,"vegetal_products"
372,2614,"Ireland","Citrus, Other",0.000383799043850973,"vegetal_products"
174,2640,"Comoros","Pepper",3.36345022724311e-05,"vegetal_products"
598,2615,"Papua New Guinea","Bananas",0.089240865081084,"vegetal_products"
208,2612,"Denmark","Lemons, Limes and products",0.00065615392031881,"vegetal_products"
388,2613,"Jamaica","Grapefruit and products",0.00323329874127256,"vegetal_products"
404,2586,"Kenya","Oilcrops Oil, Other",0.0501746482551496,"vegetal_products"
188,2605,"Costa Rica","Vegetables, other",0.00434111770705301,"vegetal_products"
